rtcDate,rtcTime,gps_Lat,gps_Long,gps_AltMSL,gps_GroundSpeed,humidity_%,degC,
10/06/2024,21:20:08.30,376966900,-1217754737,141822,27,27.54,26.43,
10/06/2024,21:20:09.36,376966730,-1217754924,141607,12,27.59,26.36,
10/06/2024,21:20:10.41,376966684,-1217754985,140646,11,27.58,26.38,
10/06/2024,21:20:11.41,376966708,-1217754960,140914,2,27.55,26.44,
10/06/2024,21:20:12.41,376966722,-1217754948,141317,21,27.65,26.36,
10/06/2024,21:20:13.41,376966728,-1217754929,141377,8,27.65,26.40,
10/06/2024,21:20:14.41,376966729,-1217754911,141301,3,27.60,26.43,
10/06/2024,21:20:15.42,376966729,-1217754893,141108,7,27.52,26.38,
10/06/2024,21:20:16.42,376966729,-1217754883,141076,8,27.50,26.40,
10/06/2024,21:20:17.42,376966722,-1217754873,141008,3,27.63,26.39,
10/06/2024,21:20:18.42,376966713,-1217754862,140873,10,27.53,26.35,
10/06/2024,21:20:19.42,376966708,-1217754854,140790,7,27.53,26.34,
10/06/2024,21:20:20.42,376966705,-1217754844,140703,4,27.64,26.42,
10/06/2024,21:20:21.42,376966702,-1217754834,140721,7,27.44,26.39,
10/06/2024,21:20:22.42,376966698,-1217754824,140759,4,27.58,26.40,
10/06/2024,21:20:23.42,376966697,-1217754815,140764,9,27.60,26.42,
10/06/2024,21:20:24.43,376966697,-1217754806,140843,40,27.59,26.39,
10/06/2024,21:20:25.43,376966692,-1217754795,140788,9,27.74,26.40,
10/06/2024,21:20:26.43,376966690,-1217754786,140719,1,27.64,26.36,
10/06/2024,21:20:27.43,376966693,-1217754781,140684,9,27.67,26.39,
10/06/2024,21:20:28.43,376966691,-1217754775,140608,12,27.57,26.40,
10/06/2024,21:20:29.43,376966687,-1217754770,140503,5,27.63,26.43,
10/06/2024,21:20:30.43,376966685,-1217754768,140448,6,27.64,26.39,
10/06/2024,21:20:31.43,376966684,-1217754765,140407,2,27.72,26.35,
10/06/2024,21:20:32.43,376966683,-1217754762,140351,2,27.66,26.42,
10/06/2024,21:20:33.44,376966681,-1217754760,140306,7,27.50,26.41,
10/06/2024,21:20:34.44,376966679,-1217754757,140271,6,27.56,26.38,
10/06/2024,21:20:35.44,376966677,-1217754754,140233,6,27.56,26.35,
10/06/2024,21:20:36.44,376966675,-1217754752,140188,9,27.63,26.40,
10/06/2024,21:20:37.44,376966673,-1217754750,140165,6,27.56,26.40,
10/06/2024,21:20:38.44,376966671,-1217754747,140124,5,27.63,26.36,
10/06/2024,21:20:39.44,376966668,-1217754744,140136,3,27.59,26.43,
10/06/2024,21:20:40.44,376966665,-1217754741,140132,3,27.41,26.34,
10/06/2024,21:20:41.44,376966665,-1217754738,140147,5,27.47,26.39,
10/06/2024,21:20:42.45,376966663,-1217754736,140149,7,27.45,26.32,
10/06/2024,21:20:43.45,376966663,-1217754734,140162,11,27.53,26.39,
10/06/2024,21:20:44.45,376966664,-1217754732,140147,13,27.49,26.37,
10/06/2024,21:20:45.45,376966667,-1217754730,140157,12,27.49,26.39,
10/06/2024,21:20:46.45,376966669,-1217754728,140177,5,27.49,26.34,
10/06/2024,21:20:47.45,376966671,-1217754726,140184,12,27.50,26.40,
10/06/2024,21:20:48.45,376966673,-1217754723,140184,9,27.45,26.37,
10/06/2024,21:20:49.45,376966676,-1217754721,140181,9,27.46,26.35,
10/06/2024,21:20:50.45,376966678,-1217754721,140186,10,27.53,26.33,
10/06/2024,21:20:51.46,376966680,-1217754721,140206,8,27.38,26.36,
10/06/2024,21:20:52.46,376966682,-1217754719,140228,12,27.34,26.36,
10/06/2024,21:20:53.46,376966684,-1217754719,140257,12,27.34,26.34,
10/06/2024,21:20:54.46,376966685,-1217754719,140277,15,27.46,26.34,
10/06/2024,21:20:55.46,376966685,-1217754719,140290,9,27.31,26.36,
10/06/2024,21:20:56.46,376966683,-1217754718,140326,10,27.46,26.32,
10/06/2024,21:20:57.46,376966682,-1217754717,140296,12,27.38,26.36,
10/06/2024,21:20:58.46,376966682,-1217754717,140307,17,27.48,26.37,
10/06/2024,21:20:59.46,376966682,-1217754717,140299,1,27.35,26.36,
10/06/2024,21:21:00.47,376966680,-1217754718,140306,9,27.48,26.32,
10/06/2024,21:21:01.47,376966680,-1217754718,140291,13,27.49,26.35,
10/06/2024,21:21:02.47,376966679,-1217754719,140300,8,27.47,26.36,
10/06/2024,21:21:03.47,376966678,-1217754723,140326,18,27.48,26.33,
10/06/2024,21:21:04.47,376966680,-1217754727,140305,7,27.58,26.35,
10/06/2024,21:21:05.47,376966681,-1217754731,140287,8,27.43,26.32,
10/06/2024,21:21:06.47,376966682,-1217754735,140303,7,27.46,26.34,
10/06/2024,21:21:07.47,376966683,-1217754739,140327,12,27.56,26.38,
10/06/2024,21:21:08.47,376966685,-1217754741,140325,33,27.46,26.35,
10/06/2024,21:21:09.48,376966686,-1217754744,140330,9,27.59,26.38,
10/06/2024,21:21:10.48,376966686,-1217754746,140330,10,27.50,26.32,
10/06/2024,21:21:11.48,376966685,-1217754747,140314,22,27.62,26.36,
10/06/2024,21:21:12.48,376966684,-1217754748,140300,16,27.44,26.31,
10/06/2024,21:21:13.48,376966685,-1217754750,140302,11,27.63,26.31,
10/06/2024,21:21:14.48,376966686,-1217754752,140294,8,27.58,26.35,
10/06/2024,21:21:15.48,376966688,-1217754754,140294,16,27.56,26.32,
10/06/2024,21:21:16.48,376966686,-1217754756,140274,73,27.60,26.35,
10/06/2024,21:21:17.48,376966673,-1217754758,140263,181,27.46,26.30,
10/06/2024,21:21:18.49,376966655,-1217754758,140295,204,27.69,26.32,
10/06/2024,21:21:19.49,376966627,-1217754757,140308,376,27.57,26.35,
10/06/2024,21:21:20.49,376966581,-1217754754,140326,604,27.66,26.33,
10/06/2024,21:21:21.49,376966501,-1217754751,140319,1009,27.62,26.34,
10/06/2024,21:21:22.49,376966397,-1217754740,140495,1233,27.65,26.32,
10/06/2024,21:21:23.49,376966397,-1217754705,140956,1559,27.60,26.40,
10/06/2024,21:21:25.37,376966125,-1217754696,141084,1671,27.47,26.43,
10/06/2024,21:21:26.37,376965977,-1217754694,141321,1344,27.50,26.49,
10/06/2024,21:21:27.37,376965849,-1217754690,141463,1425,27.45,26.45,
10/06/2024,21:21:28.37,376965725,-1217754690,142270,1847,27.33,26.45,
10/06/2024,21:21:30.34,376965471,-1217754685,142381,1651,27.30,26.48,
10/06/2024,21:21:31.40,376965319,-1217754672,142507,697,27.32,26.52,
10/06/2024,21:21:32.40,376965234,-1217754664,142497,870,27.29,26.50,
10/06/2024,21:21:33.40,376965269,-1217754685,142392,2103,27.22,26.54,
10/06/2024,21:21:34.40,376965401,-1217754784,142044,2919,27.20,26.64,
10/06/2024,21:21:35.40,376965582,-1217754983,141828,3836,27.20,26.63,
10/06/2024,21:21:36.40,376965818,-1217755267,141511,4232,27.13,26.65,
10/06/2024,21:21:37.41,376966114,-1217755547,141014,4324,27.13,26.68,
10/06/2024,21:21:38.41,376966459,-1217755746,140901,4491,27.15,26.66,
10/06/2024,21:21:39.41,376966849,-1217755879,140896,4317,27.19,26.64,
10/06/2024,21:21:40.41,376967245,-1217755956,140900,4077,27.20,26.70,
10/06/2024,21:21:41.41,376967620,-1217756007,140874,4110,27.12,26.71,
10/06/2024,21:21:42.41,376967989,-1217756050,140836,4245,27.15,26.68,
10/06/2024,21:21:43.41,376968366,-1217756093,140769,4430,27.19,26.74,
10/06/2024,21:21:44.41,376968759,-1217756132,140709,4527,27.14,26.70,
10/06/2024,21:21:45.42,376969162,-1217756157,140788,4445,27.15,26.73,
10/06/2024,21:21:46.42,376969562,-1217756182,140729,4172,26.97,26.76,
10/06/2024,21:21:47.42,376969944,-1217756179,140700,3949,26.94,26.81,
10/06/2024,21:21:48.42,376970303,-1217756151,140699,3815,26.94,26.82,
10/06/2024,21:21:49.42,376970645,-1217756095,140678,3665,26.90,26.84,
