rtcDate,rtcTime,gps_Lat,gps_Long,gps_AltMSL,gps_GroundSpeed,humidity_%,degC,
10/06/2024,21:20:16.85,376966950,-1217754582,157863,100,24.83,26.85,
10/06/2024,21:20:17.86,376966962,-1217754324,148982,5,24.86,26.94,
10/06/2024,21:20:18.86,376966960,-1217754283,148160,3,24.97,26.91,
10/06/2024,21:20:19.87,376966960,-1217754165,147032,2,24.98,26.98,
10/06/2024,21:20:21.67,376966983,-1217754132,146737,15,24.95,26.99,
10/06/2024,21:20:22.68,376966998,-1217754094,146302,11,25.02,27.04,
10/06/2024,21:20:23.68,376966998,-1217754075,146034,11,24.95,26.93,
10/06/2024,21:20:24.69,376966995,-1217754074,146215,7,25.07,27.02,
10/06/2024,21:20:25.70,376966989,-1217754068,146110,15,24.99,26.89,
10/06/2024,21:20:26.71,376966981,-1217754053,145912,10,25.01,26.97,
10/06/2024,21:20:27.71,376966972,-1217754040,145741,5,24.94,26.94,
10/06/2024,21:20:28.72,376966963,-1217754024,145603,9,24.89,26.99,
10/06/2024,21:20:29.73,376966956,-1217754011,145458,3,25.07,26.98,
10/06/2024,21:20:30.73,376966951,-1217753999,145303,6,24.94,26.94,
10/06/2024,21:20:31.74,376966946,-1217753988,145157,7,24.99,26.97,
10/06/2024,21:20:32.75,376966942,-1217753978,145050,4,24.95,26.98,
10/06/2024,21:20:33.76,376966938,-1217753970,144965,3,25.03,26.97,
10/06/2024,21:20:34.76,376966935,-1217753963,144920,10,25.04,26.98,
10/06/2024,21:20:35.77,376966934,-1217753958,144883,1,25.08,26.98,
10/06/2024,21:20:36.78,376966934,-1217753951,144806,10,24.99,27.00,
10/06/2024,21:20:37.79,376966935,-1217753946,144736,4,25.17,27.05,
10/06/2024,21:20:38.79,376966935,-1217753941,144651,6,25.13,26.99,
10/06/2024,21:20:39.80,376966936,-1217753935,144553,3,25.12,26.94,
10/06/2024,21:20:40.81,376966937,-1217753930,144471,10,24.99,27.01,
10/06/2024,21:20:41.81,376966936,-1217753926,144404,3,25.09,26.97,
10/06/2024,21:20:42.82,376966937,-1217753921,144333,7,24.91,26.94,
10/06/2024,21:20:43.83,376966937,-1217753916,144258,4,25.11,26.90,
10/06/2024,21:20:44.84,376966937,-1217753912,144186,13,24.95,26.97,
10/06/2024,21:20:45.84,376966935,-1217753910,144143,6,25.17,26.96,
10/06/2024,21:20:46.85,376966935,-1217753908,144070,1,25.00,26.93,
10/06/2024,21:20:47.86,376966934,-1217753904,143976,92,25.04,27.05,
10/06/2024,21:20:48.86,376966927,-1217753903,143953,339,24.83,26.99,
10/06/2024,21:20:49.87,376966905,-1217753902,144030,387,24.76,26.95,
10/06/2024,21:20:50.88,376966871,-1217753888,143814,823,24.88,26.89,
10/06/2024,21:20:51.89,376966807,-1217753867,143454,770,24.95,26.94,
10/06/2024,21:20:52.89,376966725,-1217753853,143305,700,24.94,27.04,
10/06/2024,21:20:53.90,376966655,-1217753831,143178,913,24.82,26.94,
10/06/2024,21:20:54.91,376966573,-1217753806,143113,1071,24.77,27.00,
10/06/2024,21:20:55.92,376966478,-1217753781,142949,1054,24.81,26.88,
10/06/2024,21:20:56.92,376966382,-1217753761,143014,897,24.84,26.93,
10/06/2024,21:20:57.93,376966297,-1217753727,142904,906,25.15,26.91,
10/06/2024,21:20:58.94,376966214,-1217753672,142864,1038,25.10,26.91,
10/06/2024,21:20:59.94,376966130,-1217753598,142650,856,24.95,26.90,
10/06/2024,21:21:00.95,376966060,-1217753571,142316,21,24.88,26.90,
10/06/2024,21:21:01.96,376966038,-1217753725,142168,2038,25.14,26.93,
10/06/2024,21:21:02.97,376966049,-1217753725,141793,3489,25.04,26.88,
10/06/2024,21:21:04.65,376965912,-1217754443,141622,3287,24.88,26.87,
10/06/2024,21:21:05.66,376965856,-1217754810,141369,3290,24.93,26.87,
10/06/2024,21:21:06.66,376965870,-1217755173,140944,3439,24.90,26.87,
10/06/2024,21:21:07.67,376966003,-1217755506,140481,4018,25.04,26.87,
10/06/2024,21:21:08.68,376966270,-1217755761,139903,4383,25.27,26.89,
10/06/2024,21:21:09.68,376966629,-1217755919,139667,4523,25.12,26.87,
10/06/2024,21:21:10.69,376967020,-1217756031,139667,4278,24.99,26.93,
10/06/2024,21:21:12.68,376967800,-1217756153,139321,4152,25.23,26.93,
10/06/2024,21:21:13.69,376968177,-1217756180,139178,4116,24.95,26.93,
10/06/2024,21:21:14.69,376968548,-1217756197,139131,4375,24.84,26.85,
10/06/2024,21:21:15.70,376968935,-1217756202,139183,4616,24.97,26.93,
10/06/2024,21:21:16.71,376969343,-1217756196,139313,4648,25.04,26.90,
10/06/2024,21:21:17.71,376969761,-1217756185,139347,4792,24.91,27.01,
10/06/2024,21:21:18.72,376970189,-1217756160,139379,5154,24.76,27.10,
10/06/2024,21:21:19.73,376970642,-1217756117,139391,5213,24.91,27.17,
10/06/2024,21:21:20.74,376971109,-1217756069,139369,5041,24.71,27.07,
10/06/2024,21:21:21.74,376971568,-1217756017,139359,4544,24.83,27.08,
10/06/2024,21:21:22.75,376971971,-1217755875,139277,4544,24.73,27.02,
10/06/2024,21:21:23.76,376972454,-1217755117,139085,4378,24.87,27.13,
10/06/2024,21:21:24.76,376972542,-1217754639,139085,4280,24.79,27.05,
10/06/2024,21:21:25.77,376972649,-1217754190,139069,4077,24.63,27.08,
10/06/2024,21:21:26.78,376972858,-1217753822,138947,4013,24.72,27.13,
10/06/2024,21:21:27.79,376973168,-1217753600,138932,4030,24.74,27.16,
10/06/2024,21:21:28.79,376973514,-1217753493,138703,3943,24.81,27.13,
10/06/2024,21:21:29.80,376973810,-1217753435,138522,3063,24.82,27.12,
10/06/2024,21:21:30.81,376974038,-1217753385,138469,2376,24.66,27.05,
10/06/2024,21:21:31.81,376974247,-1217753306,138364,2463,24.77,27.11,
10/06/2024,21:21:32.82,376974435,-1217753163,138234,2438,24.98,27.12,
10/06/2024,21:21:33.83,376974600,-1217752868,138231,3562,25.53,27.09,
10/06/2024,21:21:34.84,376974600,-1217751652,138221,6798,26.56,27.02,
10/06/2024,21:21:36.62,376974770,-1217750775,138212,8135,26.94,26.98,
10/06/2024,21:21:37.68,376974827,-1217749794,138302,8882,27.59,27.05,
10/06/2024,21:21:38.68,376974889,-1217748763,138307,9174,27.03,27.11,
10/06/2024,21:21:39.69,376974961,-1217747709,138322,9377,26.49,27.18,
10/06/2024,21:21:40.70,376975040,-1217746658,138403,9236,26.08,27.26,
10/06/2024,21:21:41.70,376975112,-1217745627,138458,9049,25.57,27.28,
10/06/2024,21:21:42.71,376975182,-1217744634,138503,8645,25.39,27.24,
10/06/2024,21:21:43.72,376975243,-1217743683,138616,8273,25.17,27.27,
10/06/2024,21:21:44.73,376975293,-1217742770,138724,7968,25.11,27.31,
10/06/2024,21:21:45.73,376975342,-1217741890,138737,7696,24.91,27.30,
10/06/2024,21:21:46.74,376975400,-1217741890,138949,7140,24.99,27.37,
10/06/2024,21:21:48.63,376975522,-1217740209,139063,6613,24.95,27.41,
10/06/2024,21:21:49.68,376975586,-1217739443,139189,5649,24.77,27.40,
10/06/2024,21:21:50.69,376975643,-1217738773,139289,4223,24.62,27.51,
10/06/2024,21:21:51.70,376975688,-1217738247,139306,2723,24.63,27.44,
10/06/2024,21:21:52.71,376975712,-1217737887,139339,1129,24.60,27.54,
10/06/2024,21:21:53.71,376975716,-1217737704,139331,481,24.61,27.50,
10/06/2024,21:21:54.72,376975715,-1217737626,139304,70,24.44,27.46,
