Latitude,Longitude,corrected_temperature,SourceFile
37.6967504,-121.7735318,27.975778,Unit2_dataLog00111.TXT
37.6966113,-121.7735151,27.966265,Unit2_dataLog00111.TXT
37.6964709,-121.7734983,27.926752,Unit2_dataLog00111.TXT
37.6963302,-121.77348309999999,27.967239000000003,Unit2_dataLog00111.TXT
37.696189,-121.7734703,27.997726,Unit2_dataLog00111.TXT
37.6960492,-121.7734583,28.038213,Unit2_dataLog00111.TXT
37.6959097,-121.77344799999999,28.0787,Unit2_dataLog00111.TXT
37.695769999999996,-121.7734376,28.059187,Unit2_dataLog00111.TXT
37.6956273,-121.77342619999999,28.139674,Unit2_dataLog00111.TXT
37.6954825,-121.77341419999999,28.180161,Unit2_dataLog00111.TXT
37.6953349,-121.7734029,28.130647999999997,Unit2_dataLog00111.TXT
37.6951852,-121.77339219999999,28.111134999999997,Unit2_dataLog00111.TXT
37.6948802,-121.7733748,28.161621999999998,Unit2_dataLog00111.TXT
37.6947262,-121.7733686,28.222581390000002,Unit2_dataLog00111.TXT
37.6945747,-121.7733655,28.30306839,Unit2_dataLog00111.TXT
37.6944308,-121.77336319999999,28.37355539,Unit2_dataLog00111.TXT
37.6942981,-121.7733604,28.364042389999998,Unit2_dataLog00111.TXT
37.6941774,-121.7733578,28.37452939,Unit2_dataLog00111.TXT
37.6939691,-121.773353,28.32501639,Unit2_dataLog00111.TXT
37.6938806,-121.77335009999999,28.33598065,Unit2_dataLog00111.TXT
37.6938027,-121.773347,28.32649687,Unit2_dataLog00111.TXT
37.693737999999996,-121.77334359999999,28.27698387,Unit2_dataLog00111.TXT
37.693687499999996,-121.77334069999999,28.32747087,Unit2_dataLog00111.TXT
37.6936502,-121.7733389,28.26795787,Unit2_dataLog00111.TXT
37.6935741,-121.7733353,28.38234087,Unit2_dataLog00111.TXT
37.693534799999995,-121.773333,28.38282787,Unit2_dataLog00111.TXT
37.6934758,-121.77333,28.35331487,Unit2_dataLog00111.TXT
37.693399899999996,-121.77332559999999,28.40380187,Unit2_dataLog00111.TXT
37.693312,-121.77331989999999,28.36428887,Unit2_dataLog00111.TXT
37.693215699999996,-121.77331199999999,28.38477587,Unit2_dataLog00111.TXT
37.6931133,-121.77330309999999,28.385262870000002,Unit2_dataLog00111.TXT
37.6930049,-121.77329359999999,28.345749870000002,Unit2_dataLog00111.TXT
37.692890899999995,-121.77328419999999,28.35623687,Unit2_dataLog00111.TXT
37.6927732,-121.77327509999999,28.306728739999997,Unit2_dataLog00111.TXT
37.6926559,-121.7732655,28.327215740000003,Unit2_dataLog00111.TXT
37.692541,-121.7732564,28.26770274,Unit2_dataLog00111.TXT
37.6924284,-121.77324739999999,28.21818974,Unit2_dataLog00111.TXT
37.6923184,-121.7732384,28.22867674,Unit2_dataLog00111.TXT
37.6922127,-121.7732303,28.30916374,Unit2_dataLog00111.TXT
37.6921122,-121.7732219,28.30965074,Unit2_dataLog00111.TXT
37.692016599999995,-121.7732138,28.31013774,Unit2_dataLog00111.TXT
37.6919247,-121.77320639999999,28.27062474,Unit2_dataLog00111.TXT
37.691836699999996,-121.7731998,28.261116610000002,Unit2_dataLog00111.TXT
37.6917557,-121.77319399999999,28.27160361,Unit2_dataLog00111.TXT
37.691683399999995,-121.77318819999999,28.28209061,Unit2_dataLog00111.TXT
37.691620199999996,-121.7731828,28.25257761,Unit2_dataLog00111.TXT
37.6915668,-121.7731786,28.32306461,Unit2_dataLog00111.TXT
37.691522899999995,-121.7731747,28.33355161,Unit2_dataLog00111.TXT
37.6914891,-121.7731718,28.274038609999998,Unit2_dataLog00111.TXT
37.6914638,-121.77316909999999,28.32452561,Unit2_dataLog00111.TXT
37.6914234,-121.7731654,28.20549961,Unit2_dataLog00111.TXT
37.6913911,-121.77316259999999,28.27598661,Unit2_dataLog00111.TXT
37.691344199999996,-121.7731587,28.23647361,Unit2_dataLog00111.TXT
37.691282099999995,-121.77315429999999,28.22696061,Unit2_dataLog00111.TXT
37.6912053,-121.7731493,28.36744761,Unit2_dataLog00111.TXT
37.6911178,-121.7731419,28.35793461,Unit2_dataLog00111.TXT
37.6910246,-121.77313009999999,28.11842161,Unit2_dataLog00111.TXT
37.6909272,-121.7731111,28.00890861,Unit2_dataLog00111.TXT
37.6908257,-121.77308439999999,27.98939561,Unit2_dataLog00111.TXT
37.6907231,-121.77304749999999,27.91988261,Unit2_dataLog00111.TXT
37.6906223,-121.7730043,27.840369610000003,Unit2_dataLog00111.TXT
37.690525099999995,-121.7729581,27.78085661,Unit2_dataLog00111.TXT
37.6904326,-121.7729135,27.861343610000002,Unit2_dataLog00111.TXT
37.6903472,-121.7728731,27.88183061,Unit2_dataLog00111.TXT
37.6902696,-121.77283639999999,27.91231761,Unit2_dataLog00111.TXT
37.690199199999995,-121.7728037,27.94280461,Unit2_dataLog00111.TXT
37.690134799999996,-121.77277509999999,27.88329161,Unit2_dataLog00111.TXT
37.6900781,-121.772753,27.92377861,Unit2_dataLog00111.TXT
37.6900307,-121.7727305,27.90426561,Unit2_dataLog00111.TXT
37.6899916,-121.7727111,27.92475261,Unit2_dataLog00111.TXT
37.689959699999996,-121.772695,27.92523961,Unit2_dataLog00111.TXT
37.6899359,-121.77268319999999,27.97572661,Unit2_dataLog00111.TXT
37.689881899999996,-121.77265609999999,27.99914048,Unit2_dataLog00111.TXT
37.6898501,-121.7726409,28.05962748,Unit2_dataLog00111.TXT
37.6898048,-121.7726191,28.22011448,Unit2_dataLog00111.TXT
37.6897484,-121.77259289999999,28.25060148,Unit2_dataLog00111.TXT
37.6896809,-121.7725602,28.30108848,Unit2_dataLog00111.TXT
37.6896029,-121.7725227,28.331575479999998,Unit2_dataLog00111.TXT
37.689519,-121.77248329999999,28.36206248,Unit2_dataLog00111.TXT
37.6894292,-121.7724413,28.242549479999997,Unit2_dataLog00111.TXT
37.689335199999995,-121.7723961,28.28303648,Unit2_dataLog00111.TXT
37.6892364,-121.7723479,28.353523480000003,Unit2_dataLog00111.TXT
37.6891338,-121.77229469999999,28.354010480000003,Unit2_dataLog00111.TXT
37.6890292,-121.7722361,28.38449748,Unit2_dataLog00111.TXT
37.6889234,-121.7721765,28.39498448,Unit2_dataLog00111.TXT
37.6888157,-121.77212209999999,28.36547148,Unit2_dataLog00111.TXT
37.688705299999995,-121.77206849999999,28.31595848,Unit2_dataLog00111.TXT
37.6885926,-121.7720145,28.35644548,Unit2_dataLog00111.TXT
37.688477999999996,-121.77196079999999,28.31693248,Unit2_dataLog00111.TXT
37.688361799999996,-121.7719053,28.30741948,Unit2_dataLog00111.TXT
37.688243799999995,-121.7718493,28.337906479999997,Unit2_dataLog00111.TXT
37.6881245,-121.7717938,28.34839348,Unit2_dataLog00111.TXT
37.688004,-121.77173789999999,28.34888048,Unit2_dataLog00111.TXT
37.6878824,-121.771681,28.34936748,Unit2_dataLog00111.TXT
37.68776,-121.77162329999999,28.34985448,Unit2_dataLog00111.TXT
37.6876366,-121.7715637,28.42034635,Unit2_dataLog00111.TXT
37.687512,-121.7715029,28.480833349999997,Unit2_dataLog00111.TXT
37.687387099999995,-121.77144159999999,28.511320350000002,Unit2_dataLog00111.TXT
37.6872614,-121.7713812,28.561807350000002,Unit2_dataLog00111.TXT
37.687134,-121.77132209999999,28.542294350000002,Unit2_dataLog00111.TXT
37.6870064,-121.7712617,28.51278135,Unit2_dataLog00111.TXT
37.686878799999995,-121.7712,28.46326835,Unit2_dataLog00111.TXT
37.6867516,-121.7711392,28.43375535,Unit2_dataLog00111.TXT
37.6866264,-121.7710796,28.41424235,Unit2_dataLog00111.TXT
37.686504299999996,-121.77102119999999,28.46472935,Unit2_dataLog00111.TXT
37.686382099999996,-121.7709644,28.49521635,Unit2_dataLog00111.TXT
37.6862616,-121.7709089,28.51570822,Unit2_dataLog00111.TXT
37.6861436,-121.77085419999999,28.51619522,Unit2_dataLog00111.TXT
37.6860256,-121.77080129999999,28.48668222,Unit2_dataLog00111.TXT
37.6859076,-121.77074839999999,28.45716922,Unit2_dataLog00111.TXT
37.685789,-121.7706942,28.46765622,Unit2_dataLog00111.TXT
37.685671299999996,-121.77063969999999,28.49814322,Unit2_dataLog00111.TXT
37.6855556,-121.7705793,28.47863022,Unit2_dataLog00111.TXT
37.6854454,-121.7705124,28.569117220000003,Unit2_dataLog00111.TXT
37.68534,-121.77043859999999,28.659604220000002,Unit2_dataLog00111.TXT
37.6852389,-121.7703579,28.56009122,Unit2_dataLog00111.TXT
37.685138699999996,-121.77027419999999,28.57057822,Unit2_dataLog00111.TXT
37.6850366,-121.77019209999999,28.621065220000002,Unit2_dataLog00111.TXT
37.6849298,-121.7701135,28.65155222,Unit2_dataLog00111.TXT
37.6848185,-121.7700393,28.55203922,Unit2_dataLog00111.TXT
37.6847042,-121.7699688,28.63253109,Unit2_dataLog00111.TXT
37.6845898,-121.76990289999999,28.553018090000002,Unit2_dataLog00111.TXT
37.6844782,-121.76984589999999,28.66350509,Unit2_dataLog00111.TXT
37.6843661,-121.76979779999999,28.63399209,Unit2_dataLog00111.TXT
37.6842663,-121.76975139999999,28.62447909,Unit2_dataLog00111.TXT
37.6841696,-121.7697154,28.65496609,Unit2_dataLog00111.TXT
37.684076999999995,-121.76968839999999,28.73545309,Unit2_dataLog00111.TXT
37.683991899999995,-121.76966549999999,28.61594009,Unit2_dataLog00111.TXT
37.6839156,-121.769646,28.606427089999997,Unit2_dataLog00111.TXT
37.683851,-121.76963049999999,28.72691409,Unit2_dataLog00111.TXT
37.6838007,-121.7696201,28.70740109,Unit2_dataLog00111.TXT
37.6837634,-121.7696129,28.68788809,Unit2_dataLog00111.TXT
37.683735399999996,-121.7696076,28.648375090000002,Unit2_dataLog00111.TXT
37.6837106,-121.7696033,28.66886209,Unit2_dataLog00111.TXT
37.6836852,-121.7695995,28.70934909,Unit2_dataLog00111.TXT
37.6836601,-121.76959629999999,28.73983609,Unit2_dataLog00111.TXT
37.6835981,-121.76959,28.801784089999998,Unit2_dataLog00111.TXT
37.683567599999996,-121.7695959,28.832271090000003,Unit2_dataLog00111.TXT
37.683529899999996,-121.7696218,28.78275809,Unit2_dataLog00111.TXT
37.6834925,-121.7696715,28.71324509,Unit2_dataLog00111.TXT
37.683456799999995,-121.76974369999999,28.66373209,Unit2_dataLog00111.TXT
37.6834223,-121.7698356,28.684223959999997,Unit2_dataLog00111.TXT
37.683388199999996,-121.76994099999999,28.674710960000002,Unit2_dataLog00111.TXT
37.683355299999995,-121.7700502,28.725197960000003,Unit2_dataLog00111.TXT
37.6833226,-121.7701573,28.57568496,Unit2_dataLog00111.TXT
37.6832913,-121.77026219999999,28.62617196,Unit2_dataLog00111.TXT
37.6832607,-121.770366,28.53665896,Unit2_dataLog00111.TXT
37.683230699999996,-121.77046759999999,28.51714596,Unit2_dataLog00111.TXT
37.683200899999996,-121.7705706,28.51763296,Unit2_dataLog00111.TXT
37.6831689,-121.7706771,28.55811996,Unit2_dataLog00111.TXT
37.683135199999995,-121.7707884,28.63860696,Unit2_dataLog00111.TXT
37.6831019,-121.77090299999999,28.58909396,Unit2_dataLog00111.TXT
37.683070799999996,-121.77101909999999,28.599580959999997,Unit2_dataLog00111.TXT
37.6830401,-121.77114329999999,28.610067960000002,Unit2_dataLog00111.TXT
37.6830058,-121.77127279999999,28.69055496,Unit2_dataLog00111.TXT
37.682967999999995,-121.77140059999999,28.62104196,Unit2_dataLog00111.TXT
37.6829289,-121.7715248,28.51152896,Unit2_dataLog00111.TXT
37.6828917,-121.7716425,28.482015960000002,Unit2_dataLog00111.TXT
37.6828584,-121.77174679999999,28.55250296,Unit2_dataLog00111.TXT
37.6828305,-121.77183459999999,28.54298996,Unit2_dataLog00111.TXT
37.6828116,-121.7719039,28.48347696,Unit2_dataLog00111.TXT
37.682801399999995,-121.77195359999999,28.463963959999997,Unit2_dataLog00111.TXT
37.6827975,-121.7719844,28.45445096,Unit2_dataLog00111.TXT
37.6827955,-121.77202849999999,28.45542983,Unit2_dataLog00111.TXT
37.682803899999996,-121.77206109999999,28.43591683,Unit2_dataLog00111.TXT
37.6828265,-121.7720945,28.47640383,Unit2_dataLog00111.TXT
37.682865,-121.7721254,28.38689083,Unit2_dataLog00111.TXT
37.682918,-121.77215059999999,28.407377829999998,Unit2_dataLog00111.TXT
37.682981999999996,-121.77217479999999,28.417864830000003,Unit2_dataLog00111.TXT
37.683055599999996,-121.77219939999999,28.44835183,Unit2_dataLog00111.TXT
37.6831349,-121.77222739999999,28.42883883,Unit2_dataLog00111.TXT
37.6832201,-121.772258,28.35932583,Unit2_dataLog00111.TXT
37.683307899999996,-121.7722902,28.41981283,Unit2_dataLog00111.TXT
37.683396699999996,-121.77232319999999,28.39029983,Unit2_dataLog00111.TXT
37.6834852,-121.7723585,28.35078683,Unit2_dataLog00111.TXT
37.6835734,-121.77239879999999,28.33127383,Unit2_dataLog00111.TXT
37.683659299999995,-121.77244049999999,28.34176083,Unit2_dataLog00111.TXT
37.683743799999995,-121.7724815,28.37224783,Unit2_dataLog00111.TXT
37.6838305,-121.7725225,28.362734829999997,Unit2_dataLog00111.TXT
37.6839221,-121.7725651,28.36322183,Unit2_dataLog00111.TXT
37.6840178,-121.7726084,28.39370883,Unit2_dataLog00111.TXT
37.6841146,-121.77265329999999,28.45419583,Unit2_dataLog00111.TXT
37.6842104,-121.7726962,28.44468283,Unit2_dataLog00111.TXT
37.6843021,-121.77273269999999,28.46516983,Unit2_dataLog00111.TXT
37.6843839,-121.77276339999999,28.4756617,Unit2_dataLog00111.TXT
37.6844517,-121.7727917,28.3961487,Unit2_dataLog00111.TXT
37.6845059,-121.77281289999999,28.316635700000003,Unit2_dataLog00111.TXT
37.684545299999996,-121.7728272,28.3671227,Unit2_dataLog00111.TXT
37.6845713,-121.77283469999999,28.3876097,Unit2_dataLog00111.TXT
37.6846106,-121.7728439,28.3785837,Unit2_dataLog00111.TXT
37.684643,-121.7728425,28.4390707,Unit2_dataLog00111.TXT
37.6846794,-121.7728247,28.4095577,Unit2_dataLog00111.TXT
37.684711799999995,-121.7727815,28.440044699999998,Unit2_dataLog00111.TXT
37.6847382,-121.77271839999999,28.4705317,Unit2_dataLog00111.TXT
37.6847622,-121.7726412,28.4210187,Unit2_dataLog00111.TXT
37.6847882,-121.7725519,28.4215057,Unit2_dataLog00111.TXT
37.6848174,-121.77245529999999,28.4919927,Unit2_dataLog00111.TXT
37.6848466,-121.7723547,28.5424797,Unit2_dataLog00111.TXT
37.6848753,-121.7722562,28.5429667,Unit2_dataLog00111.TXT
37.6849036,-121.7721615,28.5334537,Unit2_dataLog00111.TXT
37.6849299,-121.772072,28.5039407,Unit2_dataLog00111.TXT
37.6849535,-121.7719905,28.4944277,Unit2_dataLog00111.TXT
37.684972099999996,-121.7719209,28.51491957,Unit2_dataLog00111.TXT
37.684984199999995,-121.7718608,28.48540657,Unit2_dataLog00111.TXT
37.684987899999996,-121.77180609999999,28.42589357,Unit2_dataLog00111.TXT
37.684977499999995,-121.7717562,28.42638057,Unit2_dataLog00111.TXT
37.6849517,-121.77171449999999,28.43686757,Unit2_dataLog00111.TXT
37.684861,-121.7716542,28.38735457,Unit2_dataLog00111.TXT
37.684804799999995,-121.7716277,28.34826526,Unit2_dataLog00111.TXT
37.6847467,-121.7716004,28.43875226,Unit2_dataLog00111.TXT
37.6846871,-121.77157179999999,28.41923926,Unit2_dataLog00111.TXT
37.6846268,-121.77154329999999,28.42972626,Unit2_dataLog00111.TXT
37.6845104,-121.7714888,28.48021326,Unit2_dataLog00111.TXT
37.684457099999996,-121.77146189999999,28.43117752,Unit2_dataLog00111.TXT
37.684407199999995,-121.771436,28.44168887,Unit2_dataLog00111.TXT
37.6843595,-121.77141329999999,28.402175869999997,Unit2_dataLog00111.TXT
37.6843153,-121.77139589999999,28.44266287,Unit2_dataLog00111.TXT
37.684276499999996,-121.77138339999999,28.38314987,Unit2_dataLog00111.TXT
37.684242999999995,-121.7713773,28.42364174,Unit2_dataLog00111.TXT
37.6842129,-121.7713758,28.384128739999998,Unit2_dataLog00111.TXT
37.6841868,-121.7713715,28.41461574,Unit2_dataLog00111.TXT
37.684165799999995,-121.77136039999999,28.37510274,Unit2_dataLog00111.TXT
37.684147599999996,-121.7712967,28.40656374,Unit2_dataLog00111.TXT
37.6841623,-121.77127979999999,28.39705074,Unit2_dataLog00111.TXT
37.6841825,-121.77127689999999,28.37753774,Unit2_dataLog00111.TXT
37.6842057,-121.7712868,28.44802474,Unit2_dataLog00111.TXT
37.6842335,-121.7713065,28.41851174,Unit2_dataLog00111.TXT
37.684270399999996,-121.77133049999999,28.42899874,Unit2_dataLog00111.TXT
37.6843174,-121.77135539999999,28.34948574,Unit2_dataLog00111.TXT
37.6843706,-121.77138079999999,28.41997274,Unit2_dataLog00111.TXT
37.6844289,-121.7714082,28.33045974,Unit2_dataLog00111.TXT
37.684491,-121.77143609999999,28.39094674,Unit2_dataLog00111.TXT
37.6845558,-121.7714657,28.481438609999998,Unit2_dataLog00111.TXT
37.6846235,-121.7714961,28.481925609999998,Unit2_dataLog00111.TXT
37.6846901,-121.7715266,28.482412609999997,Unit2_dataLog00111.TXT
37.6848145,-121.7715836,28.42289961,Unit2_dataLog00111.TXT
37.6848668,-121.7716085,28.433859,Unit2_dataLog00111.TXT
37.684910599999995,-121.77163019999999,28.424346,Unit2_dataLog00111.TXT
37.6849449,-121.7716461,28.464833,Unit2_dataLog00111.TXT
37.6850141,-121.7716854,28.40678587,Unit2_dataLog00111.TXT
37.685038299999995,-121.7717248,28.37727287,Unit2_dataLog00111.TXT
37.685052,-121.77178219999999,28.42775987,Unit2_dataLog00111.TXT
37.685047399999995,-121.7718479,28.488246869999998,Unit2_dataLog00111.TXT
37.6850296,-121.77191819999999,28.51873387,Unit2_dataLog00111.TXT
37.6850053,-121.77199949999999,28.53922087,Unit2_dataLog00111.TXT
37.6849778,-121.7720918,28.58970787,Unit2_dataLog00111.TXT
37.6849475,-121.7721914,28.600194870000003,Unit2_dataLog00111.TXT
37.684915499999995,-121.7722958,28.56068187,Unit2_dataLog00111.TXT
37.6848836,-121.77240289999999,28.59116887,Unit2_dataLog00111.TXT
37.6848528,-121.7725085,28.54165587,Unit2_dataLog00111.TXT
37.6848248,-121.7726029,28.55214287,Unit2_dataLog00111.TXT
37.6848021,-121.7726783,28.582629869999998,Unit2_dataLog00111.TXT
37.6847755,-121.77276669999999,28.53311687,Unit2_dataLog00111.TXT
37.6847616,-121.7728128,28.554573,Unit2_dataLog00111.TXT
37.6847479,-121.7728578,28.56506,Unit2_dataLog00111.TXT
37.6847285,-121.7729229,28.555547,Unit2_dataLog00111.TXT
37.684704499999995,-121.7730035,28.59603887,Unit2_dataLog00111.TXT
37.6846763,-121.7730967,28.63652587,Unit2_dataLog00111.TXT
37.6846439,-121.7732011,28.59701287,Unit2_dataLog00111.TXT
37.684609,-121.77331489999999,28.54749987,Unit2_dataLog00111.TXT
37.6845719,-121.7734347,28.60798687,Unit2_dataLog00111.TXT
37.684533099999996,-121.77355759999999,28.588473869999998,Unit2_dataLog00111.TXT
37.684494,-121.7736831,28.52896087,Unit2_dataLog00111.TXT
37.684454599999995,-121.7738115,28.569447869999998,Unit2_dataLog00111.TXT
37.6844154,-121.77394129999999,28.569934869999997,Unit2_dataLog00111.TXT
37.684377399999995,-121.77406979999999,28.55042187,Unit2_dataLog00111.TXT
37.6843407,-121.7741975,28.53090887,Unit2_dataLog00111.TXT
37.6843035,-121.77432719999999,28.561395870000002,Unit2_dataLog00111.TXT
37.684264299999995,-121.77445829999999,28.64188287,Unit2_dataLog00111.TXT
37.6842243,-121.77458949999999,28.56236987,Unit2_dataLog00111.TXT
37.6841842,-121.7747186,28.54285687,Unit2_dataLog00111.TXT
37.6841842,-121.77496479999999,28.593343869999998,Unit2_dataLog00111.TXT
37.6841095,-121.77507159999999,28.54430813,Unit2_dataLog00111.TXT
37.684077699999996,-121.7751639,28.58479513,Unit2_dataLog00111.TXT
37.6840513,-121.77524319999999,28.58528213,Unit2_dataLog00111.TXT
37.684030899999996,-121.77531259999999,28.62576913,Unit2_dataLog00111.TXT
37.6840206,-121.7753709,28.60625613,Unit2_dataLog00111.TXT
37.6840288,-121.77541529999999,28.586743130000002,Unit2_dataLog00111.TXT
37.684055099999995,-121.77544689999999,28.55723013,Unit2_dataLog00111.TXT
37.6840962,-121.7754758,28.59771713,Unit2_dataLog00111.TXT
37.6841491,-121.7755073,28.51820413,Unit2_dataLog00111.TXT
37.6842123,-121.7755401,28.528696,Unit2_dataLog00111.TXT
37.684281399999996,-121.77557379999999,28.539183,Unit2_dataLog00111.TXT
37.6843515,-121.775607,28.50967,Unit2_dataLog00111.TXT
37.6844202,-121.7756395,28.480157000000002,Unit2_dataLog00111.TXT
37.6844867,-121.7756713,28.460644000000002,Unit2_dataLog00111.TXT
37.6845504,-121.7756713,28.431131,Unit2_dataLog00111.TXT
37.6846709,-121.7757297,28.36209039,Unit2_dataLog00111.TXT
37.6847673,-121.7757735,28.36305465,Unit2_dataLog00111.TXT
37.684840699999995,-121.7758046,28.425031869999998,Unit2_dataLog00111.TXT
37.684866199999995,-121.7758152,28.425518869999998,Unit2_dataLog00111.TXT
37.6849042,-121.7758303,28.386005869999998,Unit2_dataLog00111.TXT
37.6849524,-121.77585219999999,28.33649287,Unit2_dataLog00111.TXT
37.685009,-121.77587899999999,28.26697987,Unit2_dataLog00111.TXT
37.6850715,-121.7759092,28.307466870000003,Unit2_dataLog00111.TXT
37.685139,-121.775942,28.35795387,Unit2_dataLog00111.TXT
37.685209199999996,-121.77597589999999,28.26844087,Unit2_dataLog00111.TXT
37.685280999999996,-121.77601019999999,28.29892787,Unit2_dataLog00111.TXT
37.6853536,-121.776044,28.26941487,Unit2_dataLog00111.TXT
37.685426799999995,-121.77607569999999,28.24990187,Unit2_dataLog00111.TXT
37.6854987,-121.7761084,28.270388869999998,Unit2_dataLog00111.TXT
37.6855693,-121.7761429,28.200875869999997,Unit2_dataLog00111.TXT
37.6856395,-121.77617749999999,28.19136287,Unit2_dataLog00111.TXT
37.6857101,-121.7762108,28.18184987,Unit2_dataLog00111.TXT
37.685780699999995,-121.776243,28.12233687,Unit2_dataLog00111.TXT
37.685851299999996,-121.7762743,28.18282387,Unit2_dataLog00111.TXT
37.685922,-121.7763056,28.153310870000002,Unit2_dataLog00111.TXT
37.685992999999996,-121.776338,28.203802739999997,Unit2_dataLog00111.TXT
37.6860652,-121.7763712,28.174289740000003,Unit2_dataLog00111.TXT
37.6862132,-121.77644099999999,28.14524913,Unit2_dataLog00111.TXT
37.6862887,-121.7764775,28.08573613,Unit2_dataLog00111.TXT
37.686365099999996,-121.7765144,28.10622313,Unit2_dataLog00111.TXT
37.6864415,-121.7765507,28.03671013,Unit2_dataLog00111.TXT
37.6865166,-121.77658609999999,28.08719713,Unit2_dataLog00111.TXT
37.6865873,-121.7766211,28.01768413,Unit2_dataLog00111.TXT
37.6866518,-121.7766523,28.02817113,Unit2_dataLog00111.TXT
37.6867066,-121.776679,28.068658130000003,Unit2_dataLog00111.TXT
37.6867486,-121.77669999999999,28.07915,Unit2_dataLog00111.TXT
37.6868031,-121.77672539999999,28.031585,Unit2_dataLog00111.TXT
37.6868298,-121.77673859999999,28.042072,Unit2_dataLog00111.TXT
37.68687,-121.7767574,28.062559,Unit2_dataLog00111.TXT
